,PKCosecha,PKCiclo,Fecha,Parcial,CantidadCosechada,PesoPromedio,Dispersion,VentaUSDReal,Usuario,TimeStamp,FechaSiembra,FechaCosecha,cycle_days
0,4133,3402,2021-01-06,0,1108000,0.31999999,0,0.0,17,01/13/21 12:43:36,,,
1,4134,3403,2021-01-07,0,1204469,0.31999999,0,0.0,17,01/13/21 12:44:27,,,
2,4135,3401,2021-01-06,0,1614866,0.98000002,0,0.0,17,01/13/21 14:01:22,,,
3,4136,3398,2021-01-16,1,239708,11.5,0,7125.0,17,02/13/21 15:03:00,,,
4,4137,3404,2021-01-01,0,950000,0.23999999,0,0.0,17,01/27/21 13:26:51,,,
5,4138,3396,2021-02-13,0,275143,24.540001,0,24601.0,17,04/23/21 17:48:41,,,
6,4139,3393,2021-02-10,1,179446,24.18,0,15165.0,17,04/23/21 17:48:15,,,
7,4140,3391,2021-02-15,0,897973,22.200001,0,73737.0,17,04/23/21 17:50:41,,,
8,4141,3390,2021-02-14,0,645319,22.860001,0,51767.0,17,04/23/21 17:49:57,,,
9,4142,3394,2021-02-16,0,376099,25.02,0,35046.0,17,04/23/21 17:51:08,,,
10,4143,3395,2021-02-19,0,621467,23.99,0,53888.0,17,04/23/21 17:51:58,,,
11,4144,3392,2021-02-20,0,755047,24.469999,0,65640.0,17,04/23/21 17:52:30,,,
12,4145,3412,2021-02-20,0,880000,0.80000001,0,0.0,17,02/23/21 14:31:40,2021-01-27,2021-02-20,24.0
13,4146,3413,2021-02-20,0,880000,0.80000001,0,0.0,17,02/23/21 15:12:09,2021-01-27,2021-02-20,24.0
14,4147,3414,2021-02-22,0,352800,1.0,0,0.0,17,03/02/21 01:15:24,2021-01-27,2021-02-22,26.0
15,4148,3415,2021-02-23,0,1480000,1.0,0,0.0,17,03/02/21 01:17:18,2021-01-27,2021-02-23,27.0
16,4149,3416,2021-02-24,0,1134308,0.25999999,0,0.0,17,03/02/21 01:18:22,2021-02-06,2021-02-24,18.0
17,4150,3417,2021-02-25,0,988318,0.44,0,0.0,17,03/02/21 01:19:16,2021-02-06,2021-02-25,19.0
18,4151,3407,2021-02-27,1,157183,17.75,0,9438.0,17,04/23/21 17:52:59,2021-01-01,2021-03-31,57.0
19,4152,3406,2021-03-01,1,195298,15.1,0,9173.0,17,04/23/21 17:53:52,,,
20,4154,3405,2021-02-28,1,157873,14.48,0,9988.0,17,04/23/21 17:53:27,2021-01-06,2021-04-20,53.0
21,4155,3408,2021-03-02,1,178332,14.63,0,7545.0,17,04/23/21 17:54:15,,,
22,4156,3398,2021-03-03,1,142753,24.77,0,14641.0,17,04/23/21 17:54:37,,,
23,4157,3398,2021-03-16,0,588313,27.379999,0,67969.0,17,04/23/21 17:55:20,,,
24,4158,3411,2021-03-24,1,156164,21.74,0,13222.0,17,04/23/21 17:55:53,2021-01-06,2021-04-14,77.0
25,4159,3405,2021-03-25,1,107297,22.200001,0,9058.0,17,04/23/21 17:56:20,2021-01-06,2021-04-20,78.0
26,4160,3409,2021-03-26,1,18558,25.65,0,2005.0,17,04/23/21 18:01:48,2021-01-06,2021-04-12,79.0
27,4161,3410,2021-03-27,0,728923,18.67,0,47179.0,17,04/23/21 18:02:44,2021-01-07,2021-03-27,79.0
28,4162,3393,2021-03-28,0,256993,30.459999,0,37648.0,17,04/23/21 18:03:03,,,
29,4163,3408,2021-03-29,0,636881,18.790001,0,43012.0,17,04/23/21 18:04:45,,,
30,4164,3424,2021-03-22,0,647652,1.3,0,0.0,17,03/30/21 10:26:42,2021-02-27,2021-03-22,23.0
31,4165,3426,2021-04-03,0,1080055,0.64999998,0,0.0,17,04/06/21 14:41:18,2021-03-12,2021-04-03,22.0
32,4166,3425,2021-04-04,0,970170,0.63,0,0.0,17,04/06/21 14:41:50,2021-03-12,2021-04-04,23.0
33,4167,3427,2021-04-05,0,1064000,0.77999997,0,0.0,17,04/06/21 14:42:27,2021-03-12,2021-04-05,24.0
34,4168,3406,2021-03-30,0,503848,21.049999,0,39234.0,17,04/23/21 18:05:11,,,
35,4169,3407,2021-03-31,0,540459,26.57,0,61777.0,17,04/23/21 18:05:51,2021-01-01,2021-03-31,89.0
36,4170,3428,2021-04-06,0,770000,1.01,0,0.0,17,04/13/21 16:26:09,2021-03-13,2021-04-06,24.0
37,4171,3429,2021-04-06,0,910000,0.85000002,0,0.0,17,04/13/21 16:30:07,2021-03-13,2021-04-06,24.0
38,4172,3411,2021-04-14,0,641818,27.5,0,82256.0,17,04/23/21 18:07:52,2021-01-06,2021-04-14,98.0
39,4173,3409,2021-04-12,0,457383,29.120001,0,63311.0,17,04/28/21 09:18:39,2021-01-06,2021-04-12,96.0
40,4174,3405,2021-04-20,0,453839,31.0,0,63996.0,17,04/28/21 09:20:19,2021-01-06,2021-04-20,104.0
41,4175,3431,2021-04-18,0,1709121,0.80000001,0,0.0,17,04/20/21 22:33:38,2021-03-26,2021-04-18,23.0
42,4176,3420,2021-04-15,1,107935,15.5,0,5744.0,17,04/28/21 09:21:23,2021-02-22,2021-05-12,52.0
43,4177,3421,2021-04-21,1,273483,18.290001,0,17192.0,17,04/28/21 09:22:42,2021-02-23,2021-05-21,57.0
44,4178,3422,2021-04-24,1,176688,16.0,0,9038.0,17,04/28/21 09:23:26,2021-02-24,2021-05-27,59.0
45,4179,3423,2021-04-24,1,190638,16.450001,0,10626.0,17,05/06/21 11:49:55,2021-02-25,2021-05-25,58.0
46,4180,3419,2021-04-25,1,209141,16.299999,0,10932.0,17,05/06/21 11:50:13,2021-02-20,2021-05-28,64.0
47,4181,3418,2021-04-26,1,197676,18.5,0,14143.0,17,05/06/21 11:50:31,2021-02-20,2021-05-29,65.0
48,4182,3437,2021-04-28,0,1343750,0.31999999,0,0.0,17,05/06/21 11:04:58,2021-04-13,2021-04-28,15.0
49,4183,3420,2021-05-12,0,254780,23.219999,0,24701.0,17,05/26/21 11:05:42,2021-02-22,2021-05-12,79.0
50,4184,3421,2021-05-11,1,710958,24.0,0,75652.0,17,05/26/21 11:06:34,2021-02-23,2021-05-21,77.0
51,4185,3442,2021-05-18,0,313600,0.46000001,0,0.0,17,05/26/21 11:03:38,2021-04-30,2021-05-18,18.0
52,4186,3421,2021-05-21,0,44074,21.0,0,3822.0,17,05/26/21 11:07:24,2021-02-23,2021-05-21,87.0
53,4187,3423,2021-05-25,0,253378,26.0,0,31487.0,17,05/26/21 11:10:14,2021-02-25,2021-05-25,89.0
54,4188,3418,2021-05-13,1,153702,23.5,0,16907.0,17,05/26/21 11:16:36,2021-02-20,2021-05-29,82.0
55,4189,3441,2021-05-25,0,1254400,1.1,0,0.0,17,06/01/21 10:31:56,2021-04-30,2021-05-25,25.0
56,4190,3422,2021-05-27,0,500875,24.0,0,48889.0,17,06/15/21 18:18:48,2021-02-24,2021-05-27,92.0
57,4191,3419,2021-05-28,0,294217,23.0,0,25422.0,17,06/15/21 18:21:39,2021-02-20,2021-05-28,97.0
58,4192,3418,2021-05-29,0,477745,27.5,0,60614.0,17,06/15/21 18:23:21,2021-02-20,2021-05-29,98.0
59,4193,3430,2021-05-30,1,168822,21.5,0,16622.0,17,06/01/21 11:45:10,2021-03-22,2021-06-13,69.0
60,4194,3443,2021-06-03,0,920889,0.36000001,0,0.0,17,06/08/21 16:23:46,2021-05-12,2021-06-03,22.0
61,4195,3444,2021-06-04,0,821255,0.50999999,0,0.0,17,06/08/21 16:24:25,2021-05-12,2021-06-04,23.0
62,4196,3445,2021-06-05,0,856797,0.63999999,0,0.0,17,06/08/21 16:24:59,2021-05-12,2021-06-05,24.0
63,4197,3446,2021-06-07,0,764400,0.55000001,0,0.0,17,06/08/21 16:25:31,2021-05-12,2021-06-07,26.0
64,4198,3434,2021-06-02,1,289655,16.530001,0,19047.0,17,11/03/21 15:09:30,2021-04-05,2021-07-06,58.0
65,4199,3433,2021-06-02,1,111831,15.13,0,6107.0,17,11/03/21 15:09:51,2021-04-04,2021-06-25,59.0
66,4200,3430,2021-06-13,0,556510,23.040001,0,65609.0,17,11/03/21 15:11:58,2021-03-22,2021-06-13,83.0
67,4201,3432,2021-06-12,1,274072,18.049999,0,22519.0,17,11/03/21 15:11:15,2021-04-03,2021-06-26,70.0
68,4202,3439,2021-06-11,1,273266,17.73,0,21599.0,17,11/03/21 15:10:56,2021-04-18,2021-07-12,54.0
69,4203,3435,2021-06-20,0,410802,18.700001,0,22831.0,17,06/29/21 16:20:46,2021-04-06,2021-06-20,75.0
70,4204,3436,2021-06-23,0,383262,18.700001,0,25829.0,17,06/29/21 16:21:41,2021-04-06,2021-06-23,78.0
71,4205,3449,2021-06-19,0,1020000,0.64999998,0,0.0,17,06/23/21 11:30:12,2021-05-26,2021-06-19,24.0
72,4206,3433,2021-06-25,0,891870,16.360001,0,71199.0,17,11/03/21 15:14:20,2021-04-04,2021-06-25,82.0
73,4207,3432,2021-06-26,0,820408,18.620001,0,74542.0,17,11/03/21 15:13:47,2021-04-03,2021-06-26,84.0
74,4208,3457,2021-06-29,0,669900,0.30000001,0,0.0,17,07/07/21 12:30:00,2021-06-10,2021-06-29,19.0
75,4209,3458,2021-06-30,0,746200,0.30000001,0,0.0,17,07/07/21 12:30:49,2021-06-10,2021-06-30,20.0
76,4210,3455,2021-07-02,0,1130514,0.37,0,0.0,17,07/21/21 15:05:42,2021-06-10,2021-07-02,22.0
77,4211,3456,2021-07-03,0,1107600,0.30000001,0,0.0,17,07/21/21 15:04:43,2021-06-10,2021-07-03,23.0
78,4212,3434,2021-07-06,0,631482,24.49,0,76304.0,17,07/21/21 15:52:32,2021-04-05,2021-07-06,92.0
79,4213,3438,2021-07-10,0,371803,24.01,0,41662.0,17,07/21/21 15:56:17,2021-04-18,2021-07-10,83.0
80,4214,3439,2021-07-12,0,583549,24.01,0,68479.0,17,07/21/21 16:01:05,2021-04-18,2021-07-12,85.0
81,4215,3440,2021-07-08,1,403166,16.74,0,28233.0,17,07/21/21 16:03:41,2021-04-28,2021-08-09,71.0
82,4216,3454,2021-07-08,0,785905,0.74000001,0,0.0,17,07/21/21 15:09:06,2021-06-10,2021-07-08,28.0
83,4217,3464,2021-07-19,0,1488202,0.83999997,0,0.0,17,07/21/21 15:13:30,2021-06-23,2021-07-19,26.0
84,4218,3468,2021-07-21,0,1440000,0.079999998,0,0.0,17,07/21/21 15:45:03,2021-07-10,2021-07-21,11.0
85,4219,3453,2021-07-17,0,366900,11.86,0,0.0,17,07/21/21 23:28:06,2021-06-07,2021-07-17,40.0
86,4220,3448,2021-07-24,1,250922,17.360001,0,18974.0,17,08/03/21 12:57:13,2021-05-25,2021-08-26,60.0
87,4221,3440,2021-07-25,1,204336,21.91,0,21606.0,17,08/03/21 12:57:39,2021-04-28,2021-08-09,88.0
88,4222,3469,2021-08-03,0,1195200,0.5,0,0.0,17,08/16/21 12:41:44,2021-07-21,2021-08-03,13.0
89,4223,3440,2021-08-09,0,474379,24.16,0,58887.0,17,08/16/21 16:03:59,2021-04-28,2021-08-09,103.0
90,4224,3451,2021-08-22,0,385403,24.799999,0,45577.0,17,09/01/21 13:40:53,2021-06-04,2021-08-22,79.0
91,4225,3459,2021-08-21,1,250781,19.200001,0,21627.0,17,09/01/21 13:41:06,2021-06-19,2021-09-08,63.0
92,4226,3472,2021-08-16,0,573302,0.52999997,0,0.0,17,08/24/21 16:32:21,2021-07-23,2021-08-16,24.0
93,4227,3470,2021-08-16,0,477754,0.61000001,0,0.0,17,08/24/21 16:24:36,2021-07-23,2021-08-16,24.0
94,4228,3471,2021-08-22,0,1305571,0.07,0,0.0,17,08/24/21 16:31:28,2021-08-11,2021-08-22,11.0
95,4229,3452,2021-08-24,0,405222,21.639999,0,39427.0,17,11/03/21 15:15:10,2021-06-05,2021-08-24,80.0
96,4230,3448,2021-08-26,0,686282,26.17,0,89592.0,17,11/03/21 15:15:32,2021-05-25,2021-08-26,93.0
97,4231,3447,2021-08-27,0,168619,28.52,0,26800.0,17,11/03/21 15:15:59,2021-05-18,2021-08-27,101.0
98,4232,3475,2021-08-31,0,1462087,0.46000001,0,0.0,17,09/08/21 11:05:42,2021-08-07,2021-08-31,24.0
99,4233,3477,2021-08-31,0,770040,0.25,0,0.0,17,09/08/21 11:13:07,2021-08-22,2021-08-31,9.0
100,4234,3478,2021-09-01,0,636280,0.25,0,0.0,17,09/08/21 11:22:26,2021-08-22,2021-09-01,10.0
101,4235,3459,2021-09-08,0,688053,21.01,0,70358.0,17,11/03/21 15:16:35,2021-06-19,2021-09-08,81.0
102,4236,3474,2021-09-02,0,806846,0.25999999,0,0.0,17,09/15/21 17:28:07,2021-08-11,2021-09-02,22.0
103,4237,3483,2021-09-05,0,2544000,0.15000001,0,0.0,17,09/15/21 17:34:57,2021-08-25,2021-09-05,11.0
104,4238,3450,2021-09-07,0,379484,23.25,0,43923.0,17,11/03/21 15:16:14,2021-06-03,2021-09-07,96.0
105,4239,3461,2021-09-09,1,263061,17.84,0,20560.0,17,11/03/21 15:17:09,2021-06-30,2021-09-30,71.0
106,4240,3462,2021-09-10,1,246678,18.209999,0,20539.0,17,11/03/21 15:17:32,2021-07-02,2021-10-06,70.0
107,4241,3460,2021-09-11,1,191685,18.4,0,16386.0,17,11/03/21 15:17:58,2021-06-29,2021-10-01,74.0
108,4242,3466,2021-09-11,0,152184,20.6,0,14743.0,17,11/03/21 15:18:14,2021-07-19,2021-09-11,54.0
109,4243,3482,2021-09-15,0,1183185,0.27000001,0,0.0,17,09/28/21 09:57:01,2021-08-25,2021-09-15,21.0
110,4244,3485,2021-09-16,0,2129931,0.28999999,0,0.0,17,09/28/21 09:57:52,2021-09-05,2021-09-16,11.0
111,4245,3465,2021-09-24,0,347517,26.98,0,52391.0,17,10/12/21 17:07:45,2021-07-08,2021-09-24,78.0
112,4246,3461,2021-09-30,0,240231,26.0,0,29611.0,17,10/12/21 17:08:18,2021-06-30,2021-09-30,92.0
113,4247,3460,2021-10-01,0,381267,22.26,0,44615.0,17,11/03/21 15:19:08,2021-06-29,2021-10-01,94.0
114,4248,3467,2021-10-03,0,683194,21.6,0,71478.0,17,11/03/21 15:19:30,2021-07-19,2021-10-03,76.0
115,4249,3463,2021-10-04,0,615522,23.0,0,71751.0,17,11/03/21 15:20:32,2021-07-03,2021-10-04,93.0
116,4250,3494,2021-10-02,0,1048964,0.28,0,0.0,17,10/05/21 21:44:03,2021-09-09,2021-10-02,23.0
117,4251,3493,2021-10-14,0,1020000,0.40000001,0,0.0,17,10/20/21 12:04:33,2021-09-23,2021-10-14,21.0
118,4252,3473,2021-10-06,1,379765,14.48,0,21889.0,17,11/03/21 15:20:48,2021-08-03,2021-11-05,64.0
119,4253,3462,2021-10-06,0,520682,24.030001,0,64661.0,17,10/20/21 11:39:19,2021-07-02,2021-10-06,96.0
120,4254,3490,2021-10-11,0,742500,0.30000001,0,0.0,17,10/20/21 11:59:06,2021-09-22,2021-10-11,19.0
121,4255,3492,2021-10-12,0,884000,0.27000001,0,0.0,17,10/20/21 12:00:31,2021-09-23,2021-10-12,19.0
122,4256,3491,2021-10-13,0,1170400,0.30000001,0,0.0,17,10/20/21 12:01:54,2021-09-23,2021-10-13,20.0
123,4257,3489,2021-10-14,0,1100800,0.30000001,0,0.0,17,10/20/21 12:03:05,2021-09-22,2021-10-14,22.0
124,4258,3473,2021-11-05,0,708852,23.610001,0,77148.0,17,11/10/21 14:41:09,2021-08-03,2021-11-05,94.0
125,4259,3481,2021-11-07,1,419225,12.38,0,16961.75,17,11/18/21 11:18:21,2021-08-31,2021-12-21,68.0
126,4260,3501,2021-11-12,0,1314946,0.37,0,0.0,17,11/18/21 11:13:43,2021-10-23,2021-11-12,20.0
127,4261,3476,2021-11-06,0,921018,21.030001,0,75851.49,17,11/18/21 11:16:04,2021-08-16,2021-11-06,82.0
128,4262,3502,2021-11-12,0,1469649,0.37,0,0.0,17,11/18/21 11:30:06,2021-10-23,2021-11-12,20.0
129,4263,3506,2021-11-15,0,1959800,0.050000001,0,0.0,17,11/22/21 18:45:58,2021-11-06,2021-11-15,9.0
130,4264,3486,2021-11-19,1,375785,15.28,0,19474.0,17,12/01/21 09:27:40,2021-09-15,2021-12-16,65.0
131,4265,3487,2021-11-20,1,248920,18.299999,0,16159.0,17,12/01/21 09:30:53,2021-09-16,2021-12-13,65.0
132,4266,3488,2021-11-20,1,421389,14.6,0,18630.0,17,12/01/21 09:28:14,2021-09-16,2021-12-19,65.0
133,4267,3481,2021-11-21,1,329755,15.41,0,19818.0,17,11/22/21 19:02:32,2021-08-31,2021-12-21,82.0
134,4268,3479,2021-11-22,0,296147,23.360001,0,27030.0,17,12/01/21 09:27:04,2021-08-31,2021-11-22,83.0
135,4269,3505,2021-12-01,0,403206,0.34,0,0.0,17,12/06/21 11:25:02,2021-11-11,2021-12-01,20.0
136,4270,3507,2021-12-02,0,992794,0.63,0,0.0,17,12/06/21 11:26:53,2021-11-06,2021-12-02,26.0
137,4271,3484,2021-11-28,0,425788,26.0,0,46496.0,17,12/06/21 13:53:22,2021-09-02,2021-11-28,87.0
138,4272,3480,2021-11-30,0,698539,26.5,0,77748.0,17,12/06/21 13:54:11,2021-08-31,2021-11-30,91.0
139,4273,3487,2021-12-13,0,608078,25.5,0,64622.0,17,12/21/21 09:01:57,2021-09-16,2021-12-13,88.0
140,4274,3495,2021-12-14,1,248247,16.540001,0,13274.0,17,12/15/21 20:27:33,2021-10-02,2022-01-20,73.0
141,4275,3498,2021-12-07,1,285644,13.93,0,13131.0,17,12/15/21 20:28:45,2021-10-13,2022-01-31,55.0
142,4276,3496,2021-12-10,1,204929,14.0,0,8314.0,17,01/06/22 23:06:32,2021-10-11,2022-01-25,60.0
143,4277,3497,2021-12-11,1,136242,16.5,0,7177.0,17,01/06/22 23:07:53,2021-10-12,2022-01-23,60.0
144,4278,3486,2021-12-16,0,717839,23.6,0,68574.0,17,12/21/21 09:03:30,2021-09-15,2021-12-16,92.0
145,4279,3488,2021-12-19,0,636144,23.6,0,56966.0,17,01/06/22 23:04:59,2021-09-16,2021-12-19,94.0
146,4280,3508,2021-12-03,0,1428973,0.75,0,0.0,17,12/21/21 09:42:46,2021-11-15,2021-12-03,18.0
147,4282,3500,2021-12-10,1,237931,15.37,0,10915.0,17,12/28/21 15:32:37,2021-10-14,2022-01-22,57.0
148,4283,3495,2021-12-20,1,150934,20.34,0,11108.0,17,01/06/22 23:08:33,2021-10-02,2022-01-20,79.0
149,4284,3481,2021-12-21,0,630000,23.5,0,63408.0,17,01/06/22 23:05:43,2021-08-31,2021-12-21,112.0
150,4285,3499,2021-12-09,1,271026,14.91,0,10165.0,17,01/06/22 23:10:14,2021-10-14,2022-01-24,56.0
151,4286,3500,2021-12-28,1,189221,19.76,0,13178.0,17,01/06/22 23:09:06,2021-10-14,2022-01-22,75.0
152,4287,3514,2021-12-26,0,2553474,0.38,0,0.0,17,01/06/22 23:00:10,2021-12-05,2021-12-26,21.0
153,4288,3513,2021-12-27,0,1238405,0.37,0,0.0,17,01/06/22 22:58:06,2021-12-04,2021-12-27,23.0
154,4289,3512,2021-12-28,0,1086238,0.41999999,0,0.0,17,01/06/22 23:01:53,2021-12-04,2021-12-28,24.0
155,4290,3499,2022-01-03,1,210765,21.83,0,20409.0,17,01/22/22 10:59:47,2021-10-14,2022-01-24,81.0
156,4291,3498,2021-12-30,1,165810,22.0,0,14591.0,17,01/07/22 09:21:58,2021-10-13,2022-01-31,78.0
157,4292,3503,2022-01-07,1,230967,13.24,0,10422.0,17,01/22/22 11:07:51,2021-11-12,2022-02-04,56.0
158,4293,3496,2022-01-08,1,106958,19.43,0,8919.0,17,01/22/22 11:08:38,2021-10-11,2022-01-25,89.0
159,4294,3504,2022-01-13,1,345546,15.83,0,20960.0,17,01/22/22 11:09:23,2021-11-12,2022-02-13,62.0
160,4295,3495,2022-01-20,0,494967,28.809999,0,63323.0,17,01/24/22 23:02:21,2021-10-02,2022-01-20,110.0
161,4296,3500,2022-01-22,0,540438,25.91,0,62155.0,17,01/28/22 12:09:35,2021-10-14,2022-01-22,100.0
162,4297,3497,2022-01-23,0,314643,28.0,0,32782.0,17,02/08/22 18:08:06,2021-10-12,2022-01-23,103.0
163,4298,3499,2022-01-24,0,495437,26.799999,0,58829.0,17,02/08/22 18:09:06,2021-10-14,2022-01-24,102.0
164,4299,3496,2022-01-25,0,367801,23.450001,0,32500.0,17,02/08/22 18:10:05,2021-10-11,2022-01-25,106.0
165,4300,3503,2022-01-25,1,274646,16.959999,0,18855.0,17,02/08/22 18:14:47,2021-11-12,2022-02-04,74.0
166,4301,3519,2022-01-27,0,720000,0.30000001,0,0.0,17,01/28/22 12:10:15,2022-01-11,2022-01-27,16.0
167,4302,3498,2022-01-31,0,466259,27.83,0,57227.0,17,02/08/22 18:11:53,2021-10-13,2022-01-31,110.0
168,4303,3503,2022-02-04,0,716282,20.82,0,58531.0,17,02/15/22 11:48:03,2021-11-12,2022-02-04,84.0
169,4304,3504,2022-01-26,1,180940,21.639999,0,15439.0,17,02/08/22 18:14:07,2021-11-12,2022-02-13,75.0
170,4305,3504,2022-02-06,1,291779,25.18,0,31808.0,17,02/15/22 11:38:33,2021-11-12,2022-02-13,86.0
171,4306,3511,2022-02-08,1,262587,17.24,0,17787.0,17,03/02/22 16:35:34,2021-12-03,2022-02-19,67.0
172,4307,3521,2022-01-30,0,1324242,0.33000001,0,0.0,17,02/08/22 18:22:34,2022-01-11,2022-01-30,19.0
173,4308,3524,2022-01-30,0,939394,0.33000001,0,0.0,17,02/08/22 18:30:44,2022-01-12,2022-01-30,18.0
174,4309,3523,2022-01-30,0,730000,0.69999999,0,0.0,17,02/08/22 20:11:08,2022-01-12,2022-01-30,18.0
175,4310,3520,2022-02-03,0,1354545,0.55000001,0,0.0,17,02/08/22 20:19:02,2022-01-11,2022-02-03,23.0
176,4311,3522,2022-01-29,0,1324390,0.41,0,0.0,17,02/08/22 20:19:38,2022-01-12,2022-01-29,17.0
177,4313,3504,2022-02-13,0,222960,28.309999,0,27046.0,17,03/02/22 16:32:17,2021-11-12,2022-02-13,93.0
178,4314,3516,2022-02-16,1,228262,18.01,0,16458.0,17,03/02/22 16:47:11,2021-12-27,2022-03-08,51.0
179,4315,3517,2022-02-16,1,283344,15.13,0,15516.0,17,03/02/22 16:46:19,2021-12-27,2022-03-08,51.0
180,4316,3515,2022-02-13,1,162837,15.23,0,9262.0,17,03/02/22 16:45:32,2021-12-26,2022-03-07,49.0
181,4318,3510,2022-02-08,1,153957,23.5,0,15550.0,2,02/18/22 10:32:23,2021-12-02,2022-02-25,68.0
182,4319,3530,2022-02-18,0,1418750,0.47999999,0,0.0,17,03/02/22 16:21:38,2022-02-01,2022-02-18,17.0
183,4330,3515,2022-03-07,0,629779,22.6,0,60895.0,17,03/15/22 16:54:42,2021-12-26,2022-03-07,71.0
184,4320,3536,2022-02-23,0,1355556,0.090000004,0,0.0,17,03/02/22 16:27:29,2022-02-12,2022-02-23,11.0
185,4321,3537,2022-02-23,0,2044444,0.090000004,0,0.0,17,03/02/22 16:28:12,2022-02-12,2022-02-23,11.0
186,4322,3535,2022-02-26,0,580000,0.25,0,0.0,17,03/02/22 16:30:39,2022-02-12,2022-02-26,14.0
187,4323,3511,2022-02-19,0,973744,20.299999,0,80411.0,17,03/02/22 16:33:30,2021-12-03,2022-02-19,78.0
188,4324,3509,2022-02-10,1,90253,18.98,0,7051.0,17,03/02/22 16:34:39,2021-12-01,2022-02-20,71.0
189,4325,3509,2022-02-20,0,245110,24.030001,0,25126.0,17,03/02/22 16:36:39,2021-12-01,2022-02-20,81.0
190,4326,3510,2022-02-08,1,174240,21.389999,0,15678.0,17,03/02/22 16:38:04,2021-12-02,2022-02-25,68.0
191,4327,3510,2022-02-25,0,469950,21.41,0,40848.0,17,03/02/22 16:39:17,2021-12-02,2022-02-25,85.0
192,4328,3515,2022-02-22,1,203151,18.09,0,15063.0,17,03/02/22 20:35:26,2021-12-26,2022-03-07,58.0
193,4329,3529,2022-02-17,0,1383333,0.30000001,0,0.0,17,03/02/22 16:50:45,2022-02-01,2022-02-17,16.0
194,4331,3518,2022-03-04,0,639701,24.76,0,69270.0,17,03/15/22 16:55:41,2021-12-28,2022-03-04,66.0
195,4332,3538,2022-03-02,0,2717143,0.34999999,0,0.0,17,03/08/22 14:39:12,2022-02-23,2022-03-02,7.0
196,4333,3517,2022-03-08,0,618860,25.08,0,65964.0,17,03/15/22 16:52:55,2021-12-27,2022-03-08,71.0
197,4334,3516,2022-03-08,0,588538,24.08,0,61643.0,17,03/15/22 16:54:03,2021-12-27,2022-03-08,71.0
198,4335,3542,2022-03-11,0,1492857,0.14,0,0.0,17,03/15/22 17:00:02,2022-02-27,2022-03-11,12.0
199,4336,3543,2022-03-11,0,1407143,0.14,0,0.0,17,03/15/22 17:00:38,2022-02-27,2022-03-11,12.0
200,4337,3541,2022-03-14,0,1180000,0.25,0,0.0,17,03/15/22 17:07:24,2022-02-27,2022-03-14,15.0
201,4338,3540,2022-03-15,0,1228000,0.25,0,0.0,17,03/23/22 08:37:23,2022-02-27,2022-03-15,16.0
202,4339,3546,2022-03-16,0,2700000,0.43000001,0,0.0,17,03/23/22 08:39:52,2022-03-11,2022-03-16,5.0
203,4340,3528,2022-03-17,1,202834,17.0,0,13722.0,17,03/23/22 08:44:03,2022-01-29,2022-04-13,47.0
204,4341,3525,2022-03-18,1,245500,18.0,0,17586.0,17,03/23/22 08:50:58,2022-01-27,2022-04-17,50.0
205,4342,3527,2022-03-19,1,169628,14.52,0,8766.0,17,04/06/22 11:36:06,2022-01-30,2022-04-12,48.0
206,4343,3531,2022-03-23,1,224654,16.629999,0,14781.0,17,04/06/22 11:36:37,2022-02-03,2022-04-19,48.0
207,4344,3532,2022-03-25,1,210880,14.43,0,11044.0,17,04/06/22 11:37:14,2022-01-30,2022-04-09,54.0
208,4345,3526,2022-03-23,1,320441,13.6,0,15262.0,17,03/29/22 15:01:57,2022-01-30,2022-04-21,52.0
209,4346,3528,2022-03-30,1,229465,22.059999,0,21120.0,17,04/06/22 11:37:52,2022-01-29,2022-04-13,60.0
210,4347,3527,2022-04-01,1,187000,20.0,0,15039.0,17,04/21/22 14:24:16,2022-01-30,2022-04-12,61.0
211,4348,3525,2022-04-02,1,200320,25.0,0,21667.0,17,04/21/22 14:28:17,2022-01-27,2022-04-17,65.0
212,4349,3526,2022-04-04,1,260000,20.0,0,21105.0,17,04/21/22 14:28:50,2022-01-30,2022-04-21,64.0
213,4350,3533,2022-04-11,1,340883,15.85,0,18168.0,17,04/21/22 14:29:36,2022-02-18,2022-05-18,52.0
214,4351,3534,2022-04-09,1,299944,18.0,0,19033.0,17,04/21/22 14:30:18,2022-02-17,2022-05-17,51.0
215,4352,3532,2022-04-09,0,743526,19.0,0,52187.0,17,04/21/22 14:21:02,2022-01-30,2022-04-09,69.0
216,4353,3555,2022-04-15,0,522222,0.090000004,0,0.0,17,04/21/22 14:16:47,2022-04-06,2022-04-15,9.0
217,4354,3556,2022-04-21,0,954545,0.11,0,0.0,17,04/21/22 14:16:24,2022-04-06,2022-04-21,15.0
218,4355,3527,2022-04-12,0,395154,22.700001,0,33206.0,17,04/21/22 14:22:23,2022-01-30,2022-04-12,72.0
219,4356,3545,2022-04-11,1,189049,14.61,0,8855.0,17,04/21/22 14:31:06,2022-03-02,2022-05-11,40.0
220,4357,3528,2022-04-13,0,594818,26.440001,0,64234.0,17,04/25/22 16:40:23,2022-01-29,2022-04-13,74.0
221,4358,3525,2022-04-17,0,512933,27.139999,0,57268.0,17,05/06/22 13:22:59,2022-01-27,2022-04-17,80.0
222,4359,3531,2022-04-19,0,684195,23.6,0,61033.0,17,05/06/22 13:21:24,2022-02-03,2022-04-19,75.0
